Week,local_vwc_mean,local_z_score,site,smap_soil_moisture_mean,smap_z_score
2016-02-07,0.7110873015873016,0.7432512495823638,Chirimachaya,0.28085160574742724,0.23889573026546784
2016-02-14,0.7304419642857143,0.9843588485577923,Chirimachaya,0.28986251833183424,0.42482086064492586
2016-02-21,0.6576016865079366,0.07696279845026106,Chirimachaya,0.2859507112630776,0.3441072556171251
2016-02-28,0.6409955357142858,-0.12990565534146617,Chirimachaya,0.294938969292811,0.5295649471004755
2016-03-06,0.6770376984126985,0.3190837920855208,Chirimachaya,0.30975727790168356,0.8353159944333785
2016-03-13,0.7274087301587301,0.9465728220646792,Chirimachaya,0.3336638057870524,1.3285872666127276
2016-03-20,0.7321309523809524,1.00539914622076,Chirimachaya,0.3330299401921885,1.315508508799445
2016-03-27,0.6718015873015873,0.25385577971245576,Chirimachaya,0.31870238216859953,1.0198832801001105
2016-04-03,0.6867445436507937,0.4400052560992112,Chirimachaya,0.32282616570591927,1.1049706654954146
2016-04-10,0.7369032738095238,1.0648495731856387,Chirimachaya,0.33452266082167625,1.3463083057187797
2016-04-17,0.7003978174603175,0.6100887195861957,Chirimachaya,0.3230302578636578,1.109181766278106
2016-04-24,0.685061507936508,0.4190391092650114,Chirimachaya,0.31107315474322866,0.8624669151681936
2016-05-01,0.7047078373015874,0.6637800988500805,Chirimachaya,0.314573629626206,0.9346933675847674
2016-05-08,0.6620024801587302,0.13178497785285925,Chirimachaya,0.3145642674395016,0.9345001944996504
2016-05-15,0.6689563492063492,0.21841168356127044,Chirimachaya,0.3103207924536296,0.8469431759824028
2016-05-22,0.7000044642857143,0.6051885856517655,Chirimachaya,0.30084180885127615,0.6513601819600178
2016-05-29,0.6877693452380953,0.45277155711879713,Chirimachaya,0.2891528175345489,0.4101773700961422
2016-06-05,0.716032242063492,0.8048520505815188,Chirimachaya,0.2952203026839665,0.5353697917197868
2016-06-12,0.6680267857142856,0.20683179580197447,Chirimachaya,0.3102266107286726,0.8449998933983173
2016-06-19,0.7509404761904762,1.239715765128171,Chirimachaya,0.3045328919376646,0.7275195162837947
2016-06-26,0.7425059523809524,1.134644040763677,Chirimachaya,0.2942591304225581,0.5155376075380516
2016-07-03,0.6755069444444445,0.3000146706206402,Chirimachaya,0.28628724068403244,0.35105097811819874
2016-07-10,0.659076388888889,0.0953336662775746,Chirimachaya,0.27813973490680965,0.18294080506881474
2016-07-17,0.6575947420634921,0.07687628915003096,Chirimachaya,0.2702120233859334,0.01936571937990563
2016-07-24,0.6658869047619048,0.18017457285981972,Chirimachaya,0.26542481620396885,-0.07941030481551876
2016-07-31,0.683576884920635,0.4005446567230838,Chirimachaya,0.2581687255629471,-0.22912761544748197
2016-08-07,0.6734836309523811,0.2748095680751947,Chirimachaya,0.2536946753306048,-0.3214421690490728
2016-08-14,0.6646889880952381,0.16525171857022566,Chirimachaya,0.24719494767487046,-0.4555531928220221
2016-08-21,0.6562643849206349,0.060303578920344346,Chirimachaya,0.23801384014742713,-0.6449900115768298
2016-08-28,0.6633100198412699,0.1480734432389339,Chirimachaya,0.23031746622707158,-0.8037918322789152
2016-09-04,0.6457237103174603,-0.0710051803566189,Chirimachaya,0.225499420559832,-0.903204157108904
2016-09-11,0.6654300595238095,0.174483496751862,Chirimachaya,0.22113458892064433,-0.9932651674670191
2016-09-18,0.7016701388888889,0.6259384592353908,Chirimachaya,0.22145387264234676,-0.9866772811647719
2016-09-25,0.6773923611111111,0.32350194563295703,Chirimachaya,0.220139560422727,-1.0137959185395233
2016-10-02,0.6853015873015873,0.4220298593586601,Chirimachaya,0.21432316276643953,-1.133807569130315
2016-10-09,0.6610173611111112,0.11951301569172808,Chirimachaya,0.2134921202169997,-1.1509547440593952
2016-10-16,0.6584414682539683,0.0874242445423031,Chirimachaya,0.21035374647804667,-1.2157098441814447
2016-10-23,0.6403625992063492,-0.137790360133816,Chirimachaya,0.20599261165729588,-1.3056945768658585
2016-10-30,0.6684603174603174,0.21223244783058978,Chirimachaya,0.20871618629566258,-1.24949816335134
2016-11-06,0.6074384920634921,-0.5479371317577443,Chirimachaya,0.20487365259655882,-1.3287824281026823
2016-11-13,0.5922962779156327,-0.7365688301371519,Chirimachaya,0.20478358226163043,-1.3306408790207238
2016-11-20,0.572203869047619,-0.9868667834151847,Chirimachaya,0.20878338893609386,-1.24811154911366
2016-11-27,0.5145763888888889,-1.7047518528984713,Chirimachaya,0.20411364281816138,-1.344463960446335
2016-12-04,0.6304394841269841,-0.26140597092608225,Chirimachaya,0.2015387735196522,-1.397592087653319
2016-12-11,0.639187996031746,-0.1524227903440676,Chirimachaya,0.202694920822978,-1.3737369191456716
2016-12-18,0.6844166666666666,0.4110061028151245,Chirimachaya,0.21358806613300524,-1.1489750603397269
2016-12-25,0.6885605158730159,0.4626274381092326,Chirimachaya,0.22220080745007306,-0.9712655290019794
2017-01-01,0.6788988095238095,0.34226828454703434,Chirimachaya,0.2225361053964921,-0.9643472159210378
2017-01-08,0.6983630952380953,0.5847414946189435,Chirimachaya,0.2359524933355195,-0.6875224600021332
2017-01-15,0.7123695436507936,0.7592245739461729,Chirimachaya,0.25628336066646235,-0.2680289709881376
2017-01-22,0.655108630952381,0.0459059596678599,Chirimachaya,0.28280295591269217,0.27915858161314133
2017-01-29,0.6581646825396825,0.08397623100458224,Chirimachaya,0.28532887622714037,0.3312767282928219
2017-02-05,0.7286646825396825,0.9622186469347634,Chirimachaya,0.28818334692290853,0.3901739633179871
2017-02-12,0.6596205357142858,0.10211228787413133,Chirimachaya,0.29274859172957285,0.4843701646397053
2017-02-19,0.6451706349206349,-0.07789502819632882,Chirimachaya,0.305092632238354,0.7390688224622168
2017-02-26,0.7308377976190477,0.989289878670876,Chirimachaya,0.3237705927874361,1.124457340859324
2017-03-05,0.7055411706349207,0.6741612148776243,Chirimachaya,0.3335074542888573,1.325361214599167
2017-03-12,0.6963660714285714,0.5598638915672229,Chirimachaya,0.3365537423108305,1.3882162797608075
2017-03-19,0.7036458333333333,0.6505503551506919,Chirimachaya,0.34363061987927984,1.5342358279772983
2017-03-26,0.6938397817460317,0.5283930439908654,Chirimachaya,0.34281807925019947,1.5174704092713398
2017-04-02,0.7096602182539682,0.7254735883851945,Chirimachaya,0.3475052560014384,1.6141824726081533
2017-04-09,0.6698194444444444,0.22916355373265487,Chirimachaya,0.33909998514822554,1.440753747757073
2017-04-16,0.7104657738095238,0.7355086672118206,Chirimachaya,0.33762034667389734,1.4102238792585169
2017-04-23,0.7065500992063491,0.6867297803538268,Chirimachaya,0.33505639487079214,1.3573210163338565
2017-04-30,0.6900322420634921,0.4809612305221623,Chirimachaya,0.3424496879535062,1.5098692701828444
2017-05-07,0.6998025793650794,0.6026736367093789,Chirimachaya,0.33218766269939287,1.2981295195797844
2017-05-14,0.7117946428571429,0.7520628397343146,Chirimachaya,0.33353951413716587,1.3260227160199032
2017-05-21,0.6906150793650794,0.4882218325057115,Chirimachaya,0.34263113673244205,1.5136131626648575
2017-05-28,0.6669320436507937,0.1931942225443641,Chirimachaya,0.32807960148368565,1.213366538030183
2017-06-04,0.6593566468253969,0.09882493446540844,Chirimachaya,0.3130671110536371,0.903608873156462
2017-06-11,0.6743358134920635,0.2854254950605029,Chirimachaya,0.30540486904127256,0.7455113073657282
2017-06-18,0.718046130952381,0.8299397476480833,Chirimachaya,0.3115430325269699,0.872162058405481
2017-06-25,0.6936969246031746,0.5266134241004298,Chirimachaya,0.3068597950041294,0.7755312744670314
2017-07-02,0.6505763888888889,-0.010553717203370006,Chirimachaya,0.2984777508037431,0.6025817928018777
2017-07-09,0.6951220238095238,0.5443663683546759,Chirimachaya,0.29224911651441027,0.47406432784120944
2017-07-16,0.6585669642857143,0.08898759118216419,Chirimachaya,0.2814129255712032,0.2504776272645257
2017-07-23,0.6486478174603174,-0.03457858572425733,Chirimachaya,0.27597673929163385,0.1383110033706306
2017-07-30,0.7084871031746032,0.7108596958821356,Chirimachaya,0.2667069030659539,-0.052956583870000525
2017-08-06,0.658327876984127,0.08600919955997635,Chirimachaya,0.2587442142622811,-0.21725336736735607
2017-08-13,0.6493115079365079,-0.026310768316605983,Chirimachaya,0.25139097576694824,-0.3689751617083433
2017-08-20,0.638530753968254,-0.1606102776872193,Chirimachaya,0.2443972900509834,-0.5132781850029908
2017-08-27,0.6469216269841269,-0.056082326067026234,Chirimachaya,0.24675135660384379,-0.46470595364876877
2017-09-03,0.6443501984126984,-0.08811548409487462,Chirimachaya,0.2386634703725576,-0.6315859769494347
2017-09-10,0.6374315476190476,-0.17430346406640765,Chirimachaya,0.23039851656981875,-0.802119493833568
2017-09-17,0.6293174603174603,-0.27538340214888263,Chirimachaya,0.2266004338328327,-0.8804865872274241
2017-09-24,0.6577207341269842,0.07844581502562387,Chirimachaya,0.22273900759007245,-0.96016066806117
2017-10-01,0.6445049603174604,-0.08618756254690048,Chirimachaya,0.2188378370233944,-1.0406548066345775
2017-10-08,0.7185937499999999,0.8367616238947531,Chirimachaya,0.21970474374081403,-1.0227676345026466
2017-10-15,0.6606230158730159,0.11460052328583568,Chirimachaya,0.21776039020291393,-1.0628861221310144
2017-10-22,0.7201904761904762,0.8566525837118147,Chirimachaya,0.21062259243002956,-1.2101626570118669
2017-10-29,0.701515873015873,0.6240167169231499,Chirimachaya,0.20810678627874166,-1.2620721148282783
2017-11-05,0.6456765873015873,-0.07159220775103416,Chirimachaya,0.2122260419917958,-1.177078153523934
2017-11-12,0.606171130952381,-0.5637250790496338,Chirimachaya,0.20913562364876268,-1.2408437741503953
2017-11-19,0.5837445436507936,-0.843100684905168,Chirimachaya,0.20766356108444076,-1.2712173263999071
2017-11-26,0.5832162698412698,-0.8496815709583427,Chirimachaya,0.2101258648825543,-1.2204118002770252
2017-12-03,0.5786150793650793,-0.9070001615961377,Chirimachaya,0.2080454062670469,-1.2633385888474347
2017-12-10,0.6177548387096773,-0.4194229019404549,Chirimachaya,0.20594605564006735,-1.3066551825195123
2017-12-17,0.6889444444444445,0.4674101665647792,Chirimachaya,0.21184500227017058,-1.184940271734415
2017-12-24,0.6180248015873016,-0.41605988279355843,Chirimachaya,0.2063749137201479,-1.2978064123526327
2017-12-31,0.6987321428571429,0.5893388460025704,Chirimachaya,0.22098725368934016,-0.9963051838730287
2018-01-07,0.6866572420634921,0.4389177106106108,Chirimachaya,0.2557938442166362,-0.2781293252979009
2018-01-14,0.684062996031746,0.40660030773915046,Chirimachaya,0.2642075653587069,-0.10452624285063751
2018-01-21,0.739687003968254,1.0995274441062195,Chirimachaya,0.2820959218910762,0.2645701155260169
2018-01-28,0.6766899801587302,0.3147521478383132,Chirimachaya,0.27487033233046526,0.11548214374280767
2018-02-04,0.6404766865079365,-0.1363691359157588,Chirimachaya,0.2676374710031918,-0.03375586879955417
2018-02-11,0.6094360119047619,-0.5230533494702934,Chirimachaya,0.2704069683594363,0.023388083294306566
2018-02-18,0.5908745039682539,-0.7542803505123646,Chirimachaya,0.2785359855209078,0.19111677463893648
2018-02-25,0.6418209325396825,-0.11962340708561475,Chirimachaya,0.3132510408759117,0.9074039578237192
2018-03-04,0.625968253968254,-0.31710560180243813,Chirimachaya,0.31838629288332804,1.0133613056579935
2018-03-11,0.6378665674603174,-0.16888427433060108,Chirimachaya,0.3093093905065741,0.8260745861352725
2018-03-18,0.6407728174603174,-0.13268013218454308,Chirimachaya,0.30042476100581034,0.6427550962579456
2018-03-25,0.6731894841269842,0.2711452812869007,Chirimachaya,0.30593849239604815,0.756521733987984
2018-04-01,0.6946527777777778,0.538520811353452,Chirimachaya,0.3208452117230211,1.0640969888177172
2018-04-08,0.7225133928571429,0.8855899446385931,Chirimachaya,0.3244743400386402,1.138977989928845
2018-04-15,0.6546240079365079,0.03986884635898318,Chirimachaya,0.31992279099566595,1.0450643778150317
2018-04-22,0.6878174603174604,0.45337094298467323,Chirimachaya,0.30643285544855253,0.7667220898488009
2018-04-29,0.7010625,0.6183688954653078,Chirimachaya,0.29652486156140057,0.5622871851694063
2018-05-06,0.7206641865079365,0.8625537538346152,Chirimachaya,0.29954512417316437,0.6246052594612502
2018-05-13,0.7111006944444445,0.7434180889470922,Chirimachaya,0.3099142552486488,0.8385549597909648
2018-05-20,0.7351041666666667,1.0424374851904599,Chirimachaya,0.31302910298109055,0.9028246400638096
2018-05-27,0.7453244047619048,1.1697544581854042,Chirimachaya,0.307057755866221,0.7796158662050653
2018-06-03,0.6963412698412699,0.5595549297806893,Chirimachaya,0.29958357555525644,0.6253986395059209
2018-06-10,0.6631096230158731,0.14557703200373856,Chirimachaya,0.29342556319066454,0.4983383400034804
2018-06-17,0.6688492063492064,0.21707696864344475,Chirimachaya,0.2847803942859172,0.31995971955730745
2018-06-24,0.6990843253968254,0.5937261033713531,Chirimachaya,0.27728135404842236,0.16522954979739407
2018-07-01,0.6941765873015873,0.532588745051998,Chirimachaya,0.2719871854143483,0.05599322280823007
2018-07-08,0.6639226190476191,0.15570479936632384,Chirimachaya,0.26581520640424317,-0.07135525509608555
2018-07-15,0.6675069444444445,0.2003559567562224,Chirimachaya,0.25813739640372135,-0.22977404031945436
2018-07-22,0.6947113095238096,0.5392499611696726,Chirimachaya,0.2512949750359569,-0.37095597644368755
2018-07-29,0.6861954365079366,0.43316484214534745,Chirimachaya,0.24521281623414581,-0.49645116437527803
2018-08-05,0.703232638888889,0.6454030517870365,Chirimachaya,0.2501224055886268,-0.3951499884631883
2018-08-12,0.6980109126984128,0.5803542372501608,Chirimachaya,0.24636311243687353,-0.4727167235554617
2018-08-19,0.6941964285714286,0.5328359144812261,Chirimachaya,0.23728878263916284,-0.6599503622065673
2018-08-26,0.6702857142857143,0.23497203531949482,Chirimachaya,0.22832811650420934,-0.8448387410274858
2018-09-02,0.6718234126984127,0.2541276660846055,Chirimachaya,0.22101405795131407,-0.9957521226979765
2018-09-09,0.7060788690476191,0.6808595064096813,Chirimachaya,0.21738650623176775,-1.0706005933825096
2018-09-16,0.651672123015873,0.003096214525702608,Chirimachaya,0.21277224591800142,-1.1658081478233697
2018-09-23,0.6585262896825398,0.08848089385225,Chirimachaya,0.21257749120039593,-1.1698265861251103
2018-09-30,0.6469761904761905,-0.05540261013665046,Chirimachaya,0.2050689195415803,-1.3247534208437795
2018-10-07,0.6979429563492064,0.579507681955058,Chirimachaya,0.20473582537046497,-1.3316262627022635
2018-10-14,0.6935064484126984,0.5242405975798484,Chirimachaya,0.20607046250786096,-1.3040882545976222
2018-10-21,0.6306666666666667,-0.2585758809614302,Chirimachaya,0.20373388246766155,-1.3522996809705596
2018-10-28,0.5886507936507936,-0.7819818642930055,Chirimachaya,0.20319244079291818,-1.3634714255665215
2018-11-04,0.5540014880952382,-1.2136200177882406,Chirimachaya,0.2005959581583738,-1.4170455078621418
2018-11-11,0.5322475198412698,-1.484616579992973,Chirimachaya,0.20272755782519064,-1.3730635091181365
2018-11-18,0.667577380952381,0.20123340822997868,Chirimachaya,0.21259377284773756,-1.1694906415272208
2018-11-25,0.7043943452380952,0.6598748218682888,Chirimachaya,0.23592368593173366,-0.6881168526626549
2018-12-02,0.6887549603174603,0.46504969851565875,Chirimachaya,0.2327554162059511,-0.7534888065380875
2018-12-09,0.6664717261904761,0.18745989178629063,Chirimachaya,0.2306692866342408,-0.796532605817626
2018-12-16,0.6939285714285715,0.5294991271866585,Chirimachaya,0.23260198054569106,-0.7566546951061415
2018-12-23,0.6469102182539683,-0.056224448488830146,Chirimachaya,0.23085454718342846,-0.7927100638232124
2018-12-30,0.6354087301587301,-0.19950238737612408,Chirimachaya,0.22781037619071345,-0.855521447622154
2019-01-06,0.6195238095238096,-0.3973862324154403,Chirimachaya,0.22150258161127565,-0.9856722529488258
2019-01-13,0.6572619047619047,0.07273002197474306,Chirimachaya,0.25936819240450854,-0.20437862062435455
2019-01-20,0.6715987103174603,0.2513284722986069,Chirimachaya,0.25816404713051655,-0.22922414708636732
2019-01-27,0.6743660714285714,0.28580242844007403,Chirimachaya,0.250168977305293,-0.3941890588778601
2019-02-03,0.7265446428571428,0.9358085934218339,Chirimachaya,0.27520586044660633,0.12240520599151418
2019-02-10,0.7435694444444445,1.1478923221702568,Chirimachaya,0.28439270971076824,0.3119604958931681
2019-02-17,0.6769791666666667,0.3183546422693002,Chirimachaya,0.28155202950750075,0.25334780464668966
2019-02-24,0.6747118055555555,0.29010935574435853,Chirimachaya,0.2858906015753746,0.3428669926117348
2019-03-03,0.7170401785714287,0.8174082575862632,Chirimachaya,0.3111806469304221,0.8646848369082505
2019-03-10,0.683967757936508,0.4054138944788605,Chirimachaya,0.3140389882028103,0.923661934817001
2019-03-17,0.672812996031746,0.26645524136731324,Chirimachaya,0.30436671684895245,0.724090770888119
2019-03-24,0.713029761904762,0.76744913670371,Chirimachaya,0.31515120448810713,0.9466106601449784
2019-03-31,0.7111641865079366,0.7442090311206198,Chirimachaya,0.3205511122941971,1.0580287383340476
2019-04-07,0.7241855158730159,0.906420148286718,Chirimachaya,0.32414632609912325,1.132209970163955
2019-04-14,0.6554439484126984,0.05008312302179855,Chirimachaya,0.31940167397260666,1.0343119984585927
2019-04-21,0.6558348214285714,0.0549523607775752,Chirimachaya,0.3086860882384436,0.813213784925359
2019-04-28,0.6803303571428572,0.3601015588657788,Chirimachaya,0.3173635607319219,0.9922589359687682
2019-05-05,0.6531036706349207,0.02092948884444844,Chirimachaya,0.3065605642540114,0.769357147739234
2019-05-12,0.6994032738095238,0.5976993519461808,Chirimachaya,0.29758128630263464,0.5840847451734752
2019-05-19,0.7183824404761905,0.8341292694734842,Chirimachaya,0.3014416056019919,0.6637359860790121
2019-05-26,0.6699875992063493,0.2312583146453574,Chirimachaya,0.3033556858343737,0.7032298346130841
2019-06-02,0.6920262896825397,0.5058017581594975,Chirimachaya,0.3074110911360809,0.7869063493277223
2019-06-09,0.6897509920634921,0.4774576038628662,Chirimachaya,0.3127778097987175,0.8976396249769883
2019-06-16,0.689812003968254,0.47821764985774023,Chirimachaya,0.3021036759018898,0.677396700870752
2019-06-23,0.7225815950920246,0.8864395630149665,Chirimachaya,0.29162131569215227,0.4611107064807454
2019-06-30,0.6728425624321389,0.26682356004690744,Chirimachaya,0.28182451214109144,0.2589700286669466
2019-07-07,0.6547688492063493,0.04167318319234329,Chirimachaya,0.27574702937688145,0.13357132296093477
2019-07-14,0.7019231150793651,0.6290898694580388,Chirimachaya,0.27034296361463406,0.022067452291532168
2019-07-21,0.6924866071428571,0.5115360889175695,Chirimachaya,0.2617322972842625,-0.1555992651615587
2019-07-28,0.7012415674603174,0.6205995995640825,Chirimachaya,0.2540098167955875,-0.31493975129548474
2019-08-04,0.6672911706349206,0.19766798921337558,Chirimachaya,0.24810186800147802,-0.4368404066986634
2019-08-11,0.6730135900339752,0.26895410890119753,Chirimachaya,0.24690333008766172,-0.46157023464934527
2019-08-18,0.7014948132780083,0.62375436862441,Chirimachaya,0.24160456258271418,-0.5709014516575546
2019-08-25,0.6719192510239906,0.25532155661785727,Chirimachaya,0.23770741852266444,-0.651312509992104
2019-09-01,0.6719378109452736,0.25555276385341796,Chirimachaya,0.23070122886981279,-0.7958735311392621
2019-09-08,0.6452891865079365,-0.07641819085669506,Chirimachaya,0.22333110842321596,-0.9479436563468967
2019-09-15,0.6369255952380952,-0.18060628451170233,Chirimachaya,0.21505118507359705,-1.1187860448274773
2019-09-22,0.6431850198412699,-0.10263050882624265,Chirimachaya,0.21208884593631536,-1.1799089649721428
2019-09-29,0.6315272817460318,-0.24785490696869922,Chirimachaya,0.2133070203874792,-1.1547739698719248
2019-10-06,0.6122544642857143,-0.4879429320485662,Chirimachaya,0.21280325949192044,-1.1651682345270844
2019-10-13,0.701187003968254,0.6199198836337081,Chirimachaya,0.21503379701503683,-1.1191448183728394
2019-10-20,0.7093204365079365,0.7212408119096793,Chirimachaya,0.2139258248997586,-1.1420059723414602
2019-10-27,0.7286071428571429,0.9615018555900051,Chirimachaya,0.22146289582763395,-0.9864911028076693
2019-11-03,0.7047400793650794,0.6641817491725747,Chirimachaya,0.21936331183782642,-1.0298125115319197
2019-11-10,0.6626840277777778,0.14027524774681419,Chirimachaya,0.21593072824180123,-1.100638140640092
2019-11-17,0.6957426035502959,0.5520971407066338,Chirimachaya,0.21535125587667733,-1.112594585009932
2019-11-24,0.6303907692307692,-0.26201282891393474,Chirimachaya,0.21937680271055013,-1.02953414990688
2019-12-01,0.6752803970223326,0.2971924925310185,Chirimachaya,0.22212574764021803,-0.9728142628069997
2019-12-08,0.7100396825396825,0.7302007037191659,Chirimachaya,0.23130815156868523,-0.7833506949824249
2019-12-15,0.7069344913151364,0.6915182832514982,Chirimachaya,0.24311835638114382,-0.5396668450953195
2019-12-22,0.6417534722222222,-0.1204637831449871,Chirimachaya,0.24069221663687906,-0.589726186371339
2019-12-29,0.6449538690476191,-0.08059535421063509,Chirimachaya,0.23348786309361455,-0.7383759884068244
2020-01-05,0.7248457711442786,0.9146451721812481,Chirimachaya,0.2383344926472221,-0.6383738828248937
2020-01-12,0.6807792658730158,0.3656937672020442,Chirimachaya,0.2349633332341909,-0.7079321265129283
2020-01-19,0.6549532163742691,0.043969907546557434,Chirimachaya,0.22798816354147022,-0.8518531025949843
2020-01-26,0.6775,0.32484283978651457,Chirimachaya,0.23904524663729323,-0.6237086614021078
2020-02-02,0.7261071428571428,0.9303585075073738,Chirimachaya,0.2655310433890138,-0.07721848428188047
2020-02-09,,,Chirimachaya,0.27543530080999645,0.12713932465907707
2020-02-16,,,Chirimachaya,0.2735896445810794,0.08905729114885638
2020-02-23,,,Chirimachaya,0.2711360443915639,0.03843134945188054
2020-03-01,,,Chirimachaya,0.2973781201456274,0.5798927508691883
2020-03-08,0.7103654694391934,0.7342591416440575,Chirimachaya,0.3018411227634975,0.6719793553988187
2020-03-15,0.7197718253968254,0.8514373087551205,Chirimachaya,0.31331974800143925,0.9088216145984402
2020-03-22,0.654421130952381,0.03734153894513572,Chirimachaya,0.3158076820628984,0.9601559783955924
2020-03-29,0.6108655753968253,-0.5052447920944734,Chirimachaya,0.3099911942013672,0.8401424665702656
2020-04-05,0.7038963293650794,0.6536708691946865,Chirimachaya,0.30700922438076567,0.7786145000641473
2020-04-12,0.741204365079365,1.1184297262063703,Chirimachaya,0.3074808663555554,0.7883460444370166
2020-04-19,0.7274409722222221,0.9469744723871735,Chirimachaya,0.32972604408860207,1.2473381311528484
2020-04-26,0.6945992063492065,0.5378534538945399,Chirimachaya,0.31693973977650913,0.9835140984559703
2020-05-03,0.7202748015873016,0.8577030537860312,Chirimachaya,0.3102992522929396,0.8464987307447901
2020-05-10,0.7206418650793651,0.862275688226735,Chirimachaya,0.30465021623032434,0.7299403070977231
2020-05-17,0.7154151785714286,0.7971650813325522,Chirimachaya,0.3109523781708309,0.8599748923281652
2020-05-24,0.6990183531746031,0.592904265019172,Chirimachaya,0.30768364295363426,0.7925300008434919
2020-05-31,0.7002827380952381,0.6086551368966776,Chirimachaya,0.2990312496466296,0.614002316923555
2020-06-07,0.6975243055555556,0.5742924069983623,Chirimachaya,0.2994433678686619,0.622505688079957
2020-06-14,0.6369265873015874,-0.18059392604024008,Chirimachaya,0.29509927066309105,0.532872498127094
2020-06-21,0.7161334325396825,0.8061126146705779,Chirimachaya,0.28847821961556164,0.39625816880919795
2020-06-28,0.7149087301587302,0.7908560816515284,Chirimachaya,0.2790940068662166,0.2026306130442268
2020-07-05,0.7037554563492063,0.6519159662471725,Chirimachaya,0.27265253024441855,0.06972150206067493
2020-07-12,0.6740649801587302,0.2820516323515513,Chirimachaya,0.2718262092343398,0.0526717482099905
2020-07-19,0.7121904761904763,0.7569938698473982,Chirimachaya,0.2657364484454904,-0.07298029402664521
2020-07-26,0.7042172619047619,0.6576688347124359,Chirimachaya,0.25814089338694296,-0.2297018859116381
2020-08-02,0.6817227182539682,0.37744667356179895,Chirimachaya,0.25161131551223137,-0.3644288190947846
2020-08-09,0.6585481150793651,0.08875278022439836,Chirimachaya,0.2429980026291949,-0.5421501437416164
2020-08-16,0.6510441468253969,-0.0047266979093374085,Chirimachaya,0.23504510548497945,-0.7062448927009402
2020-08-23,0.6866750992063492,0.4391401630969144,Chirimachaya,0.2333626111171075,-0.7409603537354436
2020-08-30,0.6563040674603176,0.060797917778800455,Chirimachaya,0.2326819939272744,-0.7550037526223883
2020-09-06,0.6497227182539682,-0.021188181895872238,Chirimachaya,0.22605677800519122,-0.8917040171701703
2020-09-13,0.6833000992063493,0.39709664318536436,Chirimachaya,0.22041927757007732,-1.0080244224115427
2020-09-20,0.6552748015873017,0.04797600363763795,Chirimachaya,0.21762855217925137,-1.065606379542106
2020-09-27,0.7058978174603174,0.6786040853679822,Chirimachaya,0.2165931008223976,-1.0869711887910343
2020-10-04,0.6632698412698413,0.14757292514474873,Chirimachaya,0.21532770751842428,-1.1130804660499942
2020-10-11,0.6691602182539683,0.2209513494465815,Chirimachaya,0.21165945513972212,-1.1887687268544729
2020-10-18,0.6328239087301587,-0.23170238476870084,Chirimachaya,0.2060944911624704,-1.3035924634444782
2020-10-25,0.6873655753968254,0.44774165923402254,Chirimachaya,0.20282527724547042,-1.3710472321000282
2020-11-01,0.6685352182539683,0.21316551242592405,Chirimachaya,0.20234559582812442,-1.3809446569418793
2020-11-08,0.5990431547619048,-0.6525206964995139,Chirimachaya,0.19701571097331386,-1.490917928489643
2020-11-15,0.5398973214285714,-1.3893204065544162,Chirimachaya,0.19291372863309722,-1.5755554825969555
2020-11-22,0.49268998015873017,-1.977398271043294,Chirimachaya,0.19354212177651267,-1.562589639678753
2020-11-29,0.553266369047619,-1.2227776451411103,Chirimachaya,0.19370111743254315,-1.5593090298847587
2020-12-06,0.6982415674603174,0.5832275818649258,Chirimachaya,0.195254450397832,-1.5272585986560943
2020-12-13,0.726062996031746,0.9298085555273425,Chirimachaya,0.20459291152656076,-1.3345750511642558
2020-12-20,0.7013100198412698,0.6214523340949171,Chirimachaya,0.21076320085142336,-1.2072614370926624
2020-12-27,0.7099776785714286,0.729428299252831,Chirimachaya,0.21257553116551464,-1.169867028171067
2021-01-03,0.660998511904762,0.11927820473396225,Chirimachaya,0.21831826706017762,-1.0513752649951986
2021-01-10,0.6552207341269841,0.04730246694299261,Chirimachaya,0.22657994792929714,-0.8809092796295658
2021-01-17,0.6973695436507936,0.5723644854503895,Chirimachaya,0.23179560979562144,-0.7732928086641747
2021-01-24,0.6901517857142857,0.48245042633325547,Chirimachaya,0.2515357184622969,-0.3659886379514999
2021-01-31,0.6688541666666667,0.21713876100075175,Chirimachaya,0.25664603710174555,-0.2605457485193865
2021-02-07,0.6566220238095238,0.06475880788216594,Chirimachaya,0.25162374228239054,-0.3641724134488085
2021-02-14,0.679404761904762,0.348571104992329,Chirimachaya,0.26898645130651333,-0.00592191342322616
2021-02-21,0.6436150793650793,-0.09727311144774309,Chirimachaya,0.27441970525043347,0.10618420662238673
2021-02-28,0.7047217261904762,0.6639531174505393,Chirimachaya,0.2770834932369845,0.16114702243748744
2021-03-07,0.7371701388888889,1.0681740020087453,Chirimachaya,0.2934300718562944,0.49843136878799177
2021-03-14,0.7075074404761905,0.6986557053140419,Chirimachaya,0.3081777101116521,0.8027242514158078
2021-03-21,0.70409375,0.6561302050154965,Chirimachaya,0.3268679678440094,1.188366501649987
2021-03-28,0.6449241071428572,-0.08096610835447579,Chirimachaya,0.3213559367827007,1.074634947367365
2021-04-04,0.6655644841269841,0.17615806963487626,Chirimachaya,0.3109682686626911,0.8603027660860374
2021-04-11,0.6788670634920635,0.3418728134602706,Chirimachaya,0.3058949538639613,0.7556233891001662
2021-04-18,0.681779761904762,0.37815728567082824,Chirimachaya,0.30024826686297146,0.6391134344161347
2021-04-25,0.6927757936507937,0.5151385833485566,Chirimachaya,0.2988778549645628,0.6108372738720742
