Date,tdr_vwc_mean,tdr_vwc_std,tdr_samples,site,smap_soil_moisture_mean,smap_samples,has_tdr,has_smap,has_overlap,tdr_minus_smap
2017-09-25,0.6445416666666667,0.00049912815975528,288.0,Chirimachaya,0.22046572528779504,8.0,True,True,True,0.4240759413788716
2017-09-26,0.643875,0.0003312945782245829,288.0,Chirimachaya,0.21930291131138796,8.0,True,True,True,0.424572088688612
2017-09-27,0.6425937500000001,0.0004919871885815535,288.0,Chirimachaya,0.21897006593644616,8.0,True,True,True,0.4236236840635539
2017-09-28,0.6403298611111111,0.0008172001031068133,288.0,Chirimachaya,0.21720522083342073,8.0,True,True,True,0.42312464027769037
2017-09-29,0.6374895833333334,0.0010851688640088639,288.0,Chirimachaya,0.2156513556838035,8.0,True,True,True,0.4218382276495299
2017-09-30,0.6419375,0.008367615315172886,288.0,Chirimachaya,0.22005780972540376,8.0,True,True,True,0.42187969027459626
2017-10-01,0.6607673611111111,0.0005518836746985178,288.0,Chirimachaya,0.2202117703855037,8.0,True,True,True,0.4405555907256074
2017-10-02,0.6590451388888889,0.0018312171029685482,288.0,Chirimachaya,0.21863708831369874,8.0,True,True,True,0.44040805057519017
2017-10-03,0.67090625,0.03648208327146046,288.0,Chirimachaya,0.21750971488654608,8.0,True,True,True,0.45339653511345396
2017-10-04,0.7654965277777778,0.0010657750247620554,288.0,Chirimachaya,0.21842232532799238,8.0,True,True,True,0.5470742024497854
2017-10-05,0.7686736111111112,0.0008249579113843107,288.0,Chirimachaya,0.22267095558345315,8.0,True,True,True,0.546002655527658
2017-10-06,0.76096875,0.012527700144317198,288.0,Chirimachaya,0.2212633695453405,8.0,True,True,True,0.5397053804546594
2017-10-07,0.7150833333333333,0.010759000769633395,288.0,Chirimachaya,0.2199004273861646,8.0,True,True,True,0.4951829059471687
2017-10-08,0.6899826388888889,0.003712167203467111,288.0,Chirimachaya,0.21952932514250276,8.0,True,True,True,0.4704533137463861
2017-10-09,0.6818298611111112,0.004053932230707222,288.0,Chirimachaya,0.22036376781761643,8.0,True,True,True,0.46146609329349475
2017-10-10,0.6684895833333333,0.0028796829759216956,288.0,Chirimachaya,0.22027190215885636,8.0,True,True,True,0.4482176811744769
2017-10-11,0.6616458333333334,0.001803862483846245,288.0,Chirimachaya,0.21902523934841153,8.0,True,True,True,0.4426205939849218
2017-10-12,0.6572291666666668,0.0010032612327036852,288.0,Chirimachaya,0.21811535768210885,8.0,True,True,True,0.4391138089845579
2017-10-13,0.654607638888889,0.0010028933655148755,288.0,Chirimachaya,0.21719605103135103,8.0,True,True,True,0.4374115878575379
2017-10-14,0.6516006944444445,0.0010642755483876122,288.0,Chirimachaya,0.21574304066598413,8.0,True,True,True,0.4358576537784603
2017-10-15,0.6489583333333333,0.0007996079178571873,288.0,Chirimachaya,0.21360737271606917,8.0,True,True,True,0.43535096061726414
2017-10-16,0.6676666666666667,0.028694595152062487,288.0,Chirimachaya,0.2127678673714399,8.0,True,True,True,0.4548987992952268
2017-10-17,0.7442395833333334,0.016166217275864307,288.0,Chirimachaya,0.21208466589450833,8.0,True,True,True,0.532154917438825
2017-10-18,0.7594583333333333,0.0005263112048213711,288.0,Chirimachaya,0.21064504981040952,8.0,True,True,True,0.5488132835229238
2017-10-19,0.7143229166666667,0.018611278356302035,288.0,Chirimachaya,0.21021053381264204,8.0,True,True,True,0.5041123828540246
2017-10-20,0.682451388888889,0.004186971431904221,288.0,Chirimachaya,0.21020305901765818,8.0,True,True,True,0.47224832987123083
2017-10-21,0.7134409722222222,0.035237620285314776,288.0,Chirimachaya,0.2095533218234777,8.0,True,True,True,0.5038876503987446
2017-10-22,0.7597534722222222,0.0008624907771615977,288.0,Chirimachaya,0.2088936492800712,8.0,True,True,True,0.5508598229421511
2017-10-23,0.7619930555555556,0.0006411719211282318,288.0,Chirimachaya,0.2082183845341205,8.0,True,True,True,0.5537746710214351
2017-10-24,0.7632604166666668,0.0006004317552251669,288.0,Chirimachaya,0.2074688989669084,8.0,True,True,True,0.5557915176997583
2017-10-25,0.7077465277777777,0.021752047164483493,288.0,Chirimachaya,0.20730848424136633,8.0,True,True,True,0.5004380435364113
2017-10-26,0.6788125,0.004197176336372668,288.0,Chirimachaya,0.20639846287667746,8.0,True,True,True,0.4724140371233226
2017-10-27,0.6673888888888889,0.0033901088161771035,288.0,Chirimachaya,0.20614901371300215,8.0,True,True,True,0.46123987517588677
2017-10-28,0.6638159722222222,0.0016200470245011389,288.0,Chirimachaya,0.2070818059146404,8.0,True,True,True,0.4567341663075818
2017-10-29,0.6675937500000001,0.001962602224417813,288.0,Chirimachaya,0.2141224537044763,8.0,True,True,True,0.4534712962955238
2017-10-30,0.6613819444444444,0.001930848156426227,288.0,Chirimachaya,0.21353500708937642,8.0,True,True,True,0.447846937355068
2017-10-31,0.6552951388888889,0.002141276113741115,288.0,Chirimachaya,0.21234466880559918,8.0,True,True,True,0.4429504700832897
2017-11-01,0.6491909722222222,0.002117207193185834,288.0,Chirimachaya,0.2114147003740072,8.0,True,True,True,0.437776271848215
2017-11-02,0.6444652777777777,0.0011100629008414262,288.0,Chirimachaya,0.21246776357293123,8.0,True,True,True,0.4319975142048465
2017-11-03,0.6409270833333334,0.0013192078052567545,288.0,Chirimachaya,0.21252940595149988,8.0,True,True,True,0.4283976773818335
2017-11-04,0.6368055555555556,0.001831880957811926,288.0,Chirimachaya,0.21176194772124288,8.0,True,True,True,0.4250436078343127
2017-11-05,0.6316701388888889,0.00196277482102898,288.0,Chirimachaya,0.21152880042791364,8.0,True,True,True,0.42014133846097523
2017-11-06,0.62646875,0.0015253019921467727,288.0,Chirimachaya,0.2108262367546558,8.0,True,True,True,0.4156425132453442
2017-11-07,0.6209652777777778,0.0021988695050568024,288.0,Chirimachaya,0.21017722971737382,8.0,True,True,True,0.4107880480604039
2017-11-08,0.6140104166666667,0.002539560683838424,288.0,Chirimachaya,0.2096666023135185,8.0,True,True,True,0.40434381435314815
2017-11-09,0.6065972222222222,0.0026916296747223636,288.0,Chirimachaya,0.20895318500697607,8.0,True,True,True,0.39764403721524616
2017-11-10,0.5983680555555555,0.0028364145983804526,288.0,Chirimachaya,0.20878105983138082,8.0,True,True,True,0.38958699572417466
2017-11-11,0.5911458333333334,0.0018646491295433397,288.0,Chirimachaya,0.20801407098770136,8.0,True,True,True,0.383131762345632
2017-11-12,0.5856423611111111,0.0016697380236880617,288.0,Chirimachaya,0.20753098092973227,8.0,True,True,True,0.37811138018137885
2017-11-13,0.5809618055555554,0.0012018856571202605,288.0,Chirimachaya,0.20710319280624387,8.0,True,True,True,0.37385861274931154
2017-11-14,0.5819340277777777,0.0006977977497630507,288.0,Chirimachaya,0.2076069228351116,8.0,True,True,True,0.3743271049426661
2017-11-15,0.5848645833333334,0.0010047253338680148,288.0,Chirimachaya,0.20813968405127525,8.0,True,True,True,0.3767248992820581
2017-11-16,0.5868333333333333,0.0003733266964733218,288.0,Chirimachaya,0.20724875293672082,8.0,True,True,True,0.37958458039661247
2017-11-17,0.5863958333333332,0.0004898801673851257,288.0,Chirimachaya,0.20878331735730166,8.0,True,True,True,0.37761251597603157
2017-11-18,0.5842951388888888,0.001153563173207131,288.0,Chirimachaya,0.208025436848402,8.0,True,True,True,0.3762697020404868
2017-11-19,0.5809270833333333,0.0014762566252835107,288.0,Chirimachaya,0.20673762075603005,8.0,True,True,True,0.37418946257730323
2017-11-20,0.5797604166666666,0.002108939616636711,288.0,Chirimachaya,0.20676935836672777,8.0,True,True,True,0.3729910582999388
2017-11-21,0.5852951388888888,0.0006300080040541412,288.0,Chirimachaya,0.21055152080953118,8.0,True,True,True,0.37474361807935763
2017-11-22,0.5847951388888889,0.001155072428524284,288.0,Chirimachaya,0.21019522100687021,8.0,True,True,True,0.3745999178820187
2017-11-23,0.5829930555555555,8.318802662586303e-05,288.0,Chirimachaya,0.21210366673767564,8.0,True,True,True,0.3708893888178798
2017-11-24,0.5831458333333334,0.0003819763387239381,288.0,Chirimachaya,0.21130952239036557,8.0,True,True,True,0.37183631094296776
2017-11-25,0.5836215277777778,0.00048585040849504396,288.0,Chirimachaya,0.2102136295288801,8.0,True,True,True,0.37340789824889764
2017-11-26,0.5829027777777777,0.00029677580891785744,288.0,Chirimachaya,0.20973813533782953,8.0,True,True,True,0.3731646424399481
2017-11-27,0.5815208333333333,0.0007463616744777557,288.0,Chirimachaya,0.20901443064212794,8.0,True,True,True,0.37250640269120533
2017-11-28,0.5805833333333333,0.0004938647983247649,288.0,Chirimachaya,0.20842720009386537,8.0,True,True,True,0.37215613323946795
2017-11-29,0.58,0.0,288.0,Chirimachaya,0.20736582949757573,8.0,True,True,True,0.3726341705024242
2017-11-30,0.5790659722222222,0.0008985984591928032,288.0,Chirimachaya,0.20736088044941423,8.0,True,True,True,0.37170509177280797
2017-12-01,0.5767326388888888,0.0011870573731389725,288.0,Chirimachaya,0.2073399033397436,8.0,True,True,True,0.3693927355491452
2017-12-02,0.5753055555555555,0.00046144414692966633,288.0,Chirimachaya,0.2086904235184192,8.0,True,True,True,0.3666151320371363
2017-12-03,0.5770972222222222,0.0007679961204572867,288.0,Chirimachaya,0.2081191763281822,8.0,True,True,True,0.36897804589403993
2017-12-04,0.5789477351916376,0.0003749873092238049,287.0,Chirimachaya,0.20777599513530726,8.0,True,True,True,0.3711717400563303
2017-12-05,0.5814965277777777,0.001240990567279167,288.0,Chirimachaya,0.20659908838570115,8.0,True,True,True,0.37489743939207654
2017-12-06,0.5875520833333333,0.0018752177573897123,288.0,Chirimachaya,0.2059101853519678,8.0,True,True,True,0.3816418979813655
2017-12-07,0.5922881944444444,0.000841186860859021,288.0,Chirimachaya,0.20521633513271803,8.0,True,True,True,0.38707185931172633
2017-12-08,0.5929444444444445,0.00022946013834864348,288.0,Chirimachaya,0.20405454188585279,8.0,True,True,True,0.3888899025585917
2017-12-09,0.6400104166666667,0.07147385596312066,288.0,Chirimachaya,0.20467677153646943,8.0,True,True,True,0.43533364513019723
2017-12-10,0.7509097222222222,0.0011006060696178497,288.0,Chirimachaya,0.20738947205245492,8.0,True,True,True,0.5435202501697672
2017-12-11,0.7528541666666667,0.0003535533905932116,288.0,Chirimachaya,0.2076742649078369,8.0,True,True,True,0.5451799017588298
2017-12-12,0.7499548611111111,0.007086920079807509,288.0,Chirimachaya,0.21206974051892755,8.0,True,True,True,0.5378851205921835
2017-12-13,0.6961284722222222,0.011478239756237093,288.0,Chirimachaya,0.2151141185313463,8.0,True,True,True,0.48101435369087586
2017-12-14,0.6736458333333334,0.004850329562422646,288.0,Chirimachaya,0.21429391391575334,8.0,True,True,True,0.45935191941758
2017-12-15,0.6599791666666667,0.004561570653763047,288.0,Chirimachaya,0.21266106888651842,8.0,True,True,True,0.44731809778014825
2017-12-16,0.6490451388888889,0.0029833528798530315,288.0,Chirimachaya,0.2111879307776689,8.0,True,True,True,0.43785720811122003
2017-12-17,0.6410034722222222,0.002593879507258991,288.0,Chirimachaya,0.20991397835314268,8.0,True,True,True,0.4310894938690795
2017-12-18,0.6338819444444445,0.0020819333275052905,288.0,Chirimachaya,0.20864469185471532,8.0,True,True,True,0.4252372525897291
2017-12-19,0.6277708333333334,0.0018067575438613622,288.0,Chirimachaya,0.2075606901198625,8.0,True,True,True,0.4202101432134709
2017-12-20,0.6226180555555555,0.0017107837019775282,288.0,Chirimachaya,0.20721183530986306,8.0,True,True,True,0.4154062202456924
2017-12-21,0.6177465277777778,0.001309967853128387,288.0,Chirimachaya,0.2061200030148029,8.0,True,True,True,0.4116265247629749
2017-12-22,0.6134270833333333,0.0013336554126093703,288.0,Chirimachaya,0.20574281364679334,8.0,True,True,True,0.4076842696865399
2017-12-23,0.60840625,0.002013429433484673,288.0,Chirimachaya,0.20513423904776568,8.0,True,True,True,0.40327201095223436
2017-12-24,0.6023229166666666,0.0017835570593541241,288.0,Chirimachaya,0.2042101230472326,8.0,True,True,True,0.39811279361943397
2017-12-25,0.5970173611111111,0.0016002103459779365,288.0,Chirimachaya,0.20412177965044973,8.0,True,True,True,0.3928955814606614
2017-12-26,0.6128020833333333,0.02413072114466675,288.0,Chirimachaya,0.20592293515801424,8.0,True,True,True,0.40687914817531906
2017-12-27,0.7041805555555556,0.029799130725992384,288.0,Chirimachaya,0.20968504250049588,8.0,True,True,True,0.4944955130550597
2017-12-28,0.7483784722222222,0.0011563286365051954,288.0,Chirimachaya,0.21855434402823445,8.0,True,True,True,0.5298241281939877
2017-12-29,0.7517048611111111,0.0009733615634777206,288.0,Chirimachaya,0.22914612293243405,8.0,True,True,True,0.522558738178677
2017-12-30,0.7525798611111111,0.004142144739968023,288.0,Chirimachaya,0.23601244576275343,8.0,True,True,True,0.5165674153483577
2017-12-31,0.7244618055555555,0.022590243327434985,288.0,Chirimachaya,0.24346810579299924,8.0,True,True,True,0.48099369976255624
2018-01-01,0.7481909722222223,0.010392388082724064,288.0,Chirimachaya,0.25329083576798433,8.0,True,True,True,0.49490013645423797
2018-01-02,0.7041458333333332,0.015390828867881729,288.0,Chirimachaya,0.2556783556938171,8.0,True,True,True,0.44846747763951617
2018-01-03,0.67653125,0.004881779659927716,288.0,Chirimachaya,0.25328467041254044,8.0,True,True,True,0.4232465795874596
2018-01-04,0.66896875,0.008064789636533268,288.0,Chirimachaya,0.25116922147572035,8.0,True,True,True,0.41779952852427965
2018-01-05,0.6806631944444445,0.004890554738316341,288.0,Chirimachaya,0.2570565864443779,8.0,True,True,True,0.42360660800006655
2018-01-06,0.6690069444444444,0.0033129384785652253,288.0,Chirimachaya,0.26053217425942415,8.0,True,True,True,0.40847477018502026
2018-01-07,0.65909375,0.0034763856185184875,288.0,Chirimachaya,0.2595450654625892,8.0,True,True,True,0.3995486845374108
2018-01-08,0.6497916666666668,0.003060083577005006,288.0,Chirimachaya,0.25868485122919077,8.0,True,True,True,0.391106815437476
2018-01-09,0.6409687500000001,0.0030482294798248404,288.0,Chirimachaya,0.25723289325833315,8.0,True,True,True,0.38373585674166694
2018-01-10,0.6732291666666668,0.05261400017046139,288.0,Chirimachaya,0.2583616599440574,8.0,True,True,True,0.41486750672260936
2018-01-11,0.7397743055555556,0.012640889609058598,288.0,Chirimachaya,0.26437119394540787,8.0,True,True,True,0.4754031116101477
2018-01-12,0.6959930555555556,0.004687438217427263,288.0,Chirimachaya,0.2692533954977989,8.0,True,True,True,0.42673966005775665
2018-01-13,0.6886041666666667,0.007142373677018051,288.0,Chirimachaya,0.26909892633557314,8.0,True,True,True,0.41950524033109354
2018-01-14,0.7000798611111112,0.031839819217224084,288.0,Chirimachaya,0.2724500373005867,8.0,True,True,True,0.4276298238105245
2018-01-15,0.7519131944444444,0.0014274924545174285,288.0,Chirimachaya,0.2787969782948494,8.0,True,True,True,0.473116216149595
2018-01-16,0.7545069444444444,0.0008951789401465553,288.0,Chirimachaya,0.28273237496614456,8.0,True,True,True,0.4717745694782999
2018-01-17,0.7554340277777778,0.0012193939886576233,288.0,Chirimachaya,0.28384043648838997,8.0,True,True,True,0.4715935912893878
2018-01-18,0.7033159722222222,0.013346135241363457,288.0,Chirimachaya,0.28339002281427383,8.0,True,True,True,0.41992594940794836
2018-01-19,0.6983298611111111,0.014726266939035738,288.0,Chirimachaya,0.28275835514068604,8.0,True,True,True,0.415571505970425
2018-01-20,0.7566354166666667,0.0005102392347273142,288.0,Chirimachaya,0.2820725068449974,8.0,True,True,True,0.47456290982166927
2018-01-21,0.7576736111111111,0.00046970761327313625,288.0,Chirimachaya,0.28108077868819237,8.0,True,True,True,0.4765928324229187
2018-01-22,0.7218784722222221,0.025435081436720675,288.0,Chirimachaya,0.27960299327969546,8.0,True,True,True,0.44227547894252667
2018-01-23,0.6813923611111111,0.00416667682925575,288.0,Chirimachaya,0.27799763903021807,8.0,True,True,True,0.40339472208089305
2018-01-24,0.670732638888889,0.002610894619158407,288.0,Chirimachaya,0.27635036408901215,8.0,True,True,True,0.39438227479987686
2018-01-25,0.6692187500000001,0.0020946412048375765,288.0,Chirimachaya,0.27475832402706146,8.0,True,True,True,0.3944604259729386
2018-01-26,0.6679027777777778,0.001837736239788214,288.0,Chirimachaya,0.27354078739881516,8.0,True,True,True,0.3943619903789627
2018-01-27,0.664232638888889,0.0004232493949541758,288.0,Chirimachaya,0.27181226760148997,8.0,True,True,True,0.392420371287399
2018-01-28,0.6614722222222222,0.00176273640792544,288.0,Chirimachaya,0.2700299508869648,8.0,True,True,True,0.39144227133525744
2018-01-29,0.6562256944444445,0.0016446829768876753,288.0,Chirimachaya,0.2692837193608284,8.0,True,True,True,0.38694197508361605
2018-01-30,0.6508055555555556,0.0020148500182904645,288.0,Chirimachaya,0.26716771349310875,8.0,True,True,True,0.3836378420624469
2018-01-31,0.6454236111111111,0.0016276353002247352,288.0,Chirimachaya,0.26604821160435677,8.0,True,True,True,0.37937539950675436
2018-02-01,0.6402118055555556,0.0020018109058614376,288.0,Chirimachaya,0.2660173587501049,8.0,True,True,True,0.37419444680545066
2018-02-02,0.6346701388888889,0.001692021855572955,288.0,Chirimachaya,0.2659887857735157,8.0,True,True,True,0.3686813531153732
2018-02-03,0.6298506944444444,0.0013950882742932407,288.0,Chirimachaya,0.2685217298567295,8.0,True,True,True,0.3613289645877149
2018-02-04,0.6261493055555555,0.001339015006838778,288.0,Chirimachaya,0.27043477818369865,8.0,True,True,True,0.3557145273718568
2018-02-05,0.6211979166666667,0.0021231417371990356,288.0,Chirimachaya,0.2693190351128578,8.0,True,True,True,0.35187888155380886
2018-02-06,0.6160555555555556,0.0010140324014491766,288.0,Chirimachaya,0.2693944424390793,8.0,True,True,True,0.3466611131164763
2018-02-07,0.6124375,0.001632504115281578,288.0,Chirimachaya,0.26979566365480423,8.0,True,True,True,0.34264183634519574
2018-02-08,0.6072951388888889,0.0019736179784584093,288.0,Chirimachaya,0.26949228718876833,8.0,True,True,True,0.33780285170012053
2018-02-09,0.60303125,0.0007979039396218942,288.0,Chirimachaya,0.26905062794685364,8.0,True,True,True,0.3339806220531464
2018-02-10,0.6034409722222223,0.0004973677324139674,288.0,Chirimachaya,0.27057479694485664,8.0,True,True,True,0.3328661752773656
2018-02-11,0.60259375,0.0005059532349519508,288.0,Chirimachaya,0.27522192522883415,8.0,True,True,True,0.3273718247711659
2018-02-12,0.6001041666666667,0.0010272845705304426,288.0,Chirimachaya,0.2735496386885643,8.0,True,True,True,0.32655452797810236
2018-02-13,0.5961805555555555,0.0014514334031337313,288.0,Chirimachaya,0.2725770138204097,8.0,True,True,True,0.32360354173514577
2018-02-14,0.5920590277777777,0.0009699249724526924,288.0,Chirimachaya,0.2760037221014499,8.0,True,True,True,0.31605530567632784
2018-02-15,0.5895833333333332,0.0006246950475543973,288.0,Chirimachaya,0.27924272790551186,8.0,True,True,True,0.3103406054278214
2018-02-16,0.5875138888888888,0.000584183054590019,288.0,Chirimachaya,0.28280205652117724,8.0,True,True,True,0.30471183236771154
2018-02-17,0.5856805555555555,0.0005920822263474437,288.0,Chirimachaya,0.28091952204704285,8.0,True,True,True,0.3047610335085127
2018-02-18,0.585,0.0,288.0,Chirimachaya,0.28465721756219864,8.0,True,True,True,0.3003427824378013
2018-02-19,0.5854583333333333,0.0005584323503303126,288.0,Chirimachaya,0.2958202175796032,8.0,True,True,True,0.2896381157537301
2018-02-20,0.6260798611111111,0.03854085859403398,288.0,Chirimachaya,0.3084537871181965,8.0,True,True,True,0.31762607399291465
2018-02-21,0.6666319444444445,0.004113793450623709,288.0,Chirimachaya,0.31532720103859896,8.0,True,True,True,0.35130474340584555
2018-02-22,0.65834375,0.0011937245172133403,288.0,Chirimachaya,0.31498297676444054,8.0,True,True,True,0.34336077323555947
2018-02-23,0.6577916666666668,0.001211875040993522,288.0,Chirimachaya,0.3188020475208759,8.0,True,True,True,0.3389896191457909
2018-02-24,0.6526284722222222,0.002776987644108648,288.0,Chirimachaya,0.32016002014279366,8.0,True,True,True,0.33246845207942854
2018-02-25,0.6458125,0.0021067958729250637,288.0,Chirimachaya,0.31921103596687317,8.0,True,True,True,0.32660146403312684
2018-02-26,0.6396041666666668,0.002225035723786503,288.0,Chirimachaya,0.31878093630075455,8.0,True,True,True,0.3208232303659122
2018-02-27,0.6330277777777779,0.002363911140622468,288.0,Chirimachaya,0.31887688860297203,8.0,True,True,True,0.3141508891748058
2018-02-28,0.626829861111111,0.0015955766321314772,288.0,Chirimachaya,0.31930710375308985,8.0,True,True,True,0.3075227573580212
2018-03-01,0.6222743055555555,0.0012315960313184012,288.0,Chirimachaya,0.3202621825039387,8.0,True,True,True,0.30201212305161684
2018-03-02,0.6200138888888889,0.0001172335654394744,288.0,Chirimachaya,0.31928567960858345,8.0,True,True,True,0.3007282092803054
2018-03-03,0.62,0.0,288.0,Chirimachaya,0.3169200308620929,8.0,True,True,True,0.3030799691379071
2018-03-04,0.6200277777777778,0.00016462159944164418,288.0,Chirimachaya,0.3152712285518646,8.0,True,True,True,0.3047565492259132
2018-03-05,0.6202847222222222,0.00045206756062005093,288.0,Chirimachaya,0.31423937156796455,8.0,True,True,True,0.30604535065425764
2018-03-06,0.6204826388888889,0.0005005682987941024,288.0,Chirimachaya,0.31331247836351395,8.0,True,True,True,0.30717016052537494
2018-03-07,0.6214409722222222,0.000824275688332274,288.0,Chirimachaya,0.3110182285308838,8.0,True,True,True,0.3104227436913384
2018-03-08,0.626826388888889,0.002407392393016176,288.0,Chirimachaya,0.30865626037120814,8.0,True,True,True,0.31817012851768084
2018-03-09,0.6557430555555556,0.012245312850160069,288.0,Chirimachaya,0.3073327951133251,8.0,True,True,True,0.34841026044223045
2018-03-10,0.6627118055555556,0.0016433583582915346,288.0,Chirimachaya,0.3066886067390442,8.0,True,True,True,0.35602319881651145
2018-03-11,0.6575763888888889,0.0018855025896257534,288.0,Chirimachaya,0.3039179928600788,8.0,True,True,True,0.3536583960288101
2018-03-12,0.6531875,0.0013197441944086481,288.0,Chirimachaya,0.302087165415287,8.0,True,True,True,0.351100334584713
2018-03-13,0.6491736111111112,0.0014807939348561157,288.0,Chirimachaya,0.302280779927969,8.0,True,True,True,0.3468928311831422
2018-03-14,0.6448159722222222,0.0016092573305782568,288.0,Chirimachaya,0.3011721260845661,8.0,True,True,True,0.3436438461376561
2018-03-15,0.6401041666666667,0.0015402554202410342,288.0,Chirimachaya,0.29977958276867867,8.0,True,True,True,0.34032458389798803
2018-03-16,0.6357048611111111,0.0011655824977408447,288.0,Chirimachaya,0.29899774864315987,8.0,True,True,True,0.33670711246795126
2018-03-17,0.6326597222222222,0.0009675083443766231,288.0,Chirimachaya,0.2997291013598442,8.0,True,True,True,0.332930620862378
2018-03-18,0.6297638888888889,0.001162636143830946,288.0,Chirimachaya,0.2989268228411674,8.0,True,True,True,0.3308370660477215
2018-03-19,0.6358611111111112,0.01089296106904442,288.0,Chirimachaya,0.29828439280390734,8.0,True,True,True,0.33757671830720387
2018-03-20,0.6772013888888889,0.006983883748359916,288.0,Chirimachaya,0.30008023604750633,8.0,True,True,True,0.3771211528413826
2018-03-21,0.6749618055555556,0.0012191558470849289,288.0,Chirimachaya,0.29811450093984604,8.0,True,True,True,0.3768473046157096
2018-03-22,0.6681805555555556,0.002515880648880616,288.0,Chirimachaya,0.29608701542019844,8.0,True,True,True,0.3720935401353571
2018-03-23,0.6739479166666666,0.018301217448698098,288.0,Chirimachaya,0.2991434223949909,8.0,True,True,True,0.3748044942716757
2018-03-24,0.6988923611111111,0.005694811867885356,288.0,Chirimachaya,0.3237929902970791,8.0,True,True,True,0.375099370814032
2018-03-25,0.68328125,0.006927252335009314,288.0,Chirimachaya,0.32606688886880875,8.0,True,True,True,0.3572143611311912
2018-03-26,0.7003402777777777,0.01181191932964756,288.0,Chirimachaya,0.3247906677424907,8.0,True,True,True,0.37554961003528703
2018-03-27,0.6970763888888889,0.013327334234028954,288.0,Chirimachaya,0.32211389020085335,8.0,True,True,True,0.37496249868803555
2018-03-28,0.672326388888889,0.004318874968217553,288.0,Chirimachaya,0.3206654377281666,8.0,True,True,True,0.3516609511607224
2018-03-29,0.6616909722222223,0.0020630282263318263,288.0,Chirimachaya,0.31893739104270935,8.0,True,True,True,0.34275358117951293
2018-03-30,0.6705347222222222,0.02979486502409589,288.0,Chirimachaya,0.3173341862857341,8.0,True,True,True,0.3532005359364881
2018-03-31,0.7500416666666667,0.0005196487690792176,288.0,Chirimachaya,0.31945220381021494,8.0,True,True,True,0.4305894628564518
2018-04-01,0.7105590277777778,0.018672026863862472,288.0,Chirimachaya,0.32262270525097847,8.0,True,True,True,0.3879363225267993
2018-04-02,0.7061493055555556,0.032424588459968054,288.0,Chirimachaya,0.3235337398946285,8.0,True,True,True,0.382615565660927
2018-04-03,0.7533263888888889,0.0012372266451963023,288.0,Chirimachaya,0.32354537025094027,8.0,True,True,True,0.42978101863794865
2018-04-04,0.7566006944444444,0.0008973050264496733,288.0,Chirimachaya,0.3232151232659817,8.0,True,True,True,0.43338557117846277
2018-04-05,0.7579444444444445,0.00031848460385997896,288.0,Chirimachaya,0.32656455412507057,8.0,True,True,True,0.43137989031937396
2018-04-06,0.7147256944444443,0.018376182306755712,288.0,Chirimachaya,0.32587287575006485,8.0,True,True,True,0.3888528186943795
2018-04-07,0.6879409722222223,0.004038144141895389,288.0,Chirimachaya,0.3249008059501648,8.0,True,True,True,0.3630401662720575
2018-04-08,0.68090625,0.0019829137308797645,288.0,Chirimachaya,0.3236879110336303,8.0,True,True,True,0.35721833896636973
2018-04-09,0.6738923611111112,0.003065864205340576,288.0,Chirimachaya,0.32486531883478165,8.0,True,True,True,0.3490270422763295
2018-04-10,0.6655972222222223,0.0023782388718610807,288.0,Chirimachaya,0.32290562614798546,8.0,True,True,True,0.3426915960742368
2018-04-11,0.6588680555555556,0.0019227105133526779,288.0,Chirimachaya,0.3226488530635834,8.0,True,True,True,0.33621920249197224
2018-04-12,0.6532256944444446,0.0020210821446027733,288.0,Chirimachaya,0.31913395598530764,8.0,True,True,True,0.3340917384591369
2018-04-13,0.6477847222222223,0.0015217960892331694,288.0,Chirimachaya,0.3170808516442776,8.0,True,True,True,0.3307038705779447
2018-04-14,0.6432430555555555,0.0014897864953678246,288.0,Chirimachaya,0.3172444775700569,8.0,True,True,True,0.3259985779854986
2018-04-15,0.6397569444444444,0.0017138360005041374,288.0,Chirimachaya,0.31558045372366905,8.0,True,True,True,0.32417649072077537
2018-04-16,0.71665625,0.039937187998050724,288.0,Chirimachaya,0.31260902807116503,8.0,True,True,True,0.40404722192883497
2018-04-17,0.7382326388888889,0.01738169700925075,288.0,Chirimachaya,0.3096987269818783,8.0,True,True,True,0.4285339119070106
2018-04-18,0.6893402777777777,0.008662597878994814,288.0,Chirimachaya,0.30791522935032845,8.0,True,True,True,0.3814250484274493
2018-04-19,0.6719965277777779,0.002250045704358066,288.0,Chirimachaya,0.30686772987246513,8.0,True,True,True,0.3651287979053127
2018-04-20,0.6683993055555556,0.001478156707273586,288.0,Chirimachaya,0.30460207909345627,8.0,True,True,True,0.36379722646209933
2018-04-21,0.66434375,0.0007395467818255441,288.0,Chirimachaya,0.30265462771058077,8.0,True,True,True,0.36168912228941924
2018-04-22,0.6657534722222223,0.0010112546589697866,288.0,Chirimachaya,0.3006825670599937,8.0,True,True,True,0.36507090516222857
2018-04-23,0.6649548611111111,0.001204540183561209,288.0,Chirimachaya,0.299055103212595,8.0,True,True,True,0.36589975789851614
2018-04-24,0.6650729166666667,0.0013479481761975542,288.0,Chirimachaya,0.29730604216456413,8.0,True,True,True,0.36776687450210255
2018-04-25,0.6692430555555556,0.017189351913393134,288.0,Chirimachaya,0.29618277028203005,8.0,True,True,True,0.3730602852735256
2018-04-26,0.7545694444444444,0.005415364356980509,288.0,Chirimachaya,0.295846551656723,8.0,True,True,True,0.4587228927877214
