system:index,date,site,soil_moisture,timestamp,.geo
20160429_1930,2016-04-29,Virgen,0.3178744614124298,2016-04-29 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160429_2230,2016-04-29,Virgen,0.3180212378501892,2016-04-29 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_0130,2016-04-30,Virgen,0.3179328441619873,2016-04-30 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_0430,2016-04-30,Virgen,0.31785160303115845,2016-04-30 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_0730,2016-04-30,Virgen,0.3177657723426819,2016-04-30 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_1030,2016-04-30,Virgen,0.3176545202732086,2016-04-30 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_1330,2016-04-30,Virgen,0.3175399601459503,2016-04-30 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_1630,2016-04-30,Virgen,0.3170882761478424,2016-04-30 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_1930,2016-04-30,Virgen,0.31695371866226196,2016-04-30 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160430_2230,2016-04-30,Virgen,0.317330926656723,2016-04-30 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_0130,2016-05-01,Virgen,0.3185671865940094,2016-05-01 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_0430,2016-05-01,Virgen,0.3193313181400299,2016-05-01 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_0730,2016-05-01,Virgen,0.31949377059936523,2016-05-01 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_1030,2016-05-01,Virgen,0.3195190131664276,2016-05-01 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_1330,2016-05-01,Virgen,0.31966009736061096,2016-05-01 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_1630,2016-05-01,Virgen,0.31911057233810425,2016-05-01 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_1930,2016-05-01,Virgen,0.31925204396247864,2016-05-01 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160501_2230,2016-05-01,Virgen,0.3206110894680023,2016-05-01 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_0130,2016-05-02,Virgen,0.32113009691238403,2016-05-02 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_0430,2016-05-02,Virgen,0.32116323709487915,2016-05-02 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_0730,2016-05-02,Virgen,0.32108017802238464,2016-05-02 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_1030,2016-05-02,Virgen,0.3208291530609131,2016-05-02 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_1330,2016-05-02,Virgen,0.3206363320350647,2016-05-02 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_1630,2016-05-02,Virgen,0.3197304308414459,2016-05-02 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_1930,2016-05-02,Virgen,0.31890276074409485,2016-05-02 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160502_2230,2016-05-02,Virgen,0.31903257966041565,2016-05-02 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_0130,2016-05-03,Virgen,0.3191695213317871,2016-05-03 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_0430,2016-05-03,Virgen,0.319198876619339,2016-05-03 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_0730,2016-05-03,Virgen,0.3190537095069885,2016-05-03 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_1030,2016-05-03,Virgen,0.3190505802631378,2016-05-03 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_1330,2016-05-03,Virgen,0.3189034163951874,2016-05-03 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_1630,2016-05-03,Virgen,0.31804725527763367,2016-05-03 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_1930,2016-05-03,Virgen,0.31689053773880005,2016-05-03 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160503_2230,2016-05-03,Virgen,0.3163754642009735,2016-05-03 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_0130,2016-05-04,Virgen,0.31616929173469543,2016-05-04 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_0430,2016-05-04,Virgen,0.3162083923816681,2016-05-04 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_0730,2016-05-04,Virgen,0.31611520051956177,2016-05-04 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_1030,2016-05-04,Virgen,0.3159775733947754,2016-05-04 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_1330,2016-05-04,Virgen,0.31622880697250366,2016-05-04 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_1630,2016-05-04,Virgen,0.3152752220630646,2016-05-04 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_1930,2016-05-04,Virgen,0.3141690194606781,2016-05-04 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160504_2230,2016-05-04,Virgen,0.31368929147720337,2016-05-04 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_0130,2016-05-05,Virgen,0.3137161135673523,2016-05-05 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_0430,2016-05-05,Virgen,0.313785195350647,2016-05-05 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_0730,2016-05-05,Virgen,0.3137063980102539,2016-05-05 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_1030,2016-05-05,Virgen,0.31380516290664673,2016-05-05 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_1330,2016-05-05,Virgen,0.31367239356040955,2016-05-05 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_1630,2016-05-05,Virgen,0.31283268332481384,2016-05-05 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_1930,2016-05-05,Virgen,0.3118658661842346,2016-05-05 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160505_2230,2016-05-05,Virgen,0.31154319643974304,2016-05-05 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_0130,2016-05-06,Virgen,0.31169599294662476,2016-05-06 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_0430,2016-05-06,Virgen,0.3119698166847229,2016-05-06 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_0730,2016-05-06,Virgen,0.3120653033256531,2016-05-06 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_1030,2016-05-06,Virgen,0.3121717572212219,2016-05-06 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_1330,2016-05-06,Virgen,0.3122374713420868,2016-05-06 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_1630,2016-05-06,Virgen,0.3114354610443115,2016-05-06 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_1930,2016-05-06,Virgen,0.310820072889328,2016-05-06 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160506_2230,2016-05-06,Virgen,0.3109714388847351,2016-05-06 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_0130,2016-05-07,Virgen,0.3111223578453064,2016-05-07 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_0430,2016-05-07,Virgen,0.3112800121307373,2016-05-07 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_0730,2016-05-07,Virgen,0.3113061189651489,2016-05-07 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_1030,2016-05-07,Virgen,0.31144633889198303,2016-05-07 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_1330,2016-05-07,Virgen,0.31114062666893005,2016-05-07 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_1630,2016-05-07,Virgen,0.31106671690940857,2016-05-07 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_1930,2016-05-07,Virgen,0.3114573657512665,2016-05-07 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160507_2230,2016-05-07,Virgen,0.311856210231781,2016-05-07 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_0130,2016-05-08,Virgen,0.3120134770870209,2016-05-08 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_0430,2016-05-08,Virgen,0.3120514154434204,2016-05-08 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_0730,2016-05-08,Virgen,0.31216856837272644,2016-05-08 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_1030,2016-05-08,Virgen,0.31217285990715027,2016-05-08 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_1330,2016-05-08,Virgen,0.3121064603328705,2016-05-08 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_1630,2016-05-08,Virgen,0.3114127218723297,2016-05-08 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_1930,2016-05-08,Virgen,0.3108123540878296,2016-05-08 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160508_2230,2016-05-08,Virgen,0.310864120721817,2016-05-08 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_0130,2016-05-09,Virgen,0.3111703097820282,2016-05-09 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_0430,2016-05-09,Virgen,0.31134188175201416,2016-05-09 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_0730,2016-05-09,Virgen,0.31138578057289124,2016-05-09 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_1030,2016-05-09,Virgen,0.31151044368743896,2016-05-09 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_1330,2016-05-09,Virgen,0.31120991706848145,2016-05-09 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_1630,2016-05-09,Virgen,0.31064435839653015,2016-05-09 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_1930,2016-05-09,Virgen,0.3101697266101837,2016-05-09 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160509_2230,2016-05-09,Virgen,0.31069621443748474,2016-05-09 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_0130,2016-05-10,Virgen,0.3115692734718323,2016-05-10 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_0430,2016-05-10,Virgen,0.31245240569114685,2016-05-10 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_0730,2016-05-10,Virgen,0.31261390447616577,2016-05-10 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_1030,2016-05-10,Virgen,0.31263408064842224,2016-05-10 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_1330,2016-05-10,Virgen,0.31253790855407715,2016-05-10 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_1630,2016-05-10,Virgen,0.3119702637195587,2016-05-10 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_1930,2016-05-10,Virgen,0.31161922216415405,2016-05-10 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160510_2230,2016-05-10,Virgen,0.3122447431087494,2016-05-10 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_0130,2016-05-11,Virgen,0.3126341700553894,2016-05-11 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_0430,2016-05-11,Virgen,0.3126964569091797,2016-05-11 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_0730,2016-05-11,Virgen,0.3128286302089691,2016-05-11 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_1030,2016-05-11,Virgen,0.3128470182418823,2016-05-11 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_1330,2016-05-11,Virgen,0.3127056062221527,2016-05-11 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_1630,2016-05-11,Virgen,0.31178149580955505,2016-05-11 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_1930,2016-05-11,Virgen,0.3108190894126892,2016-05-11 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160511_2230,2016-05-11,Virgen,0.31037676334381104,2016-05-11 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_0130,2016-05-12,Virgen,0.31032031774520874,2016-05-12 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_0430,2016-05-12,Virgen,0.3103700578212738,2016-05-12 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_0730,2016-05-12,Virgen,0.3102739751338959,2016-05-12 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_1030,2016-05-12,Virgen,0.310356080532074,2016-05-12 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_1330,2016-05-12,Virgen,0.3102310001850128,2016-05-12 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_1630,2016-05-12,Virgen,0.30941998958587646,2016-05-12 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_1930,2016-05-12,Virgen,0.30826887488365173,2016-05-12 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160512_2230,2016-05-12,Virgen,0.30770131945610046,2016-05-12 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_0130,2016-05-13,Virgen,0.30861490964889526,2016-05-13 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_0430,2016-05-13,Virgen,0.30953264236450195,2016-05-13 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_0730,2016-05-13,Virgen,0.30984771251678467,2016-05-13 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_1030,2016-05-13,Virgen,0.31021276116371155,2016-05-13 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_1330,2016-05-13,Virgen,0.31045323610305786,2016-05-13 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_1630,2016-05-13,Virgen,0.31002146005630493,2016-05-13 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_1930,2016-05-13,Virgen,0.30966439843177795,2016-05-13 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160513_2230,2016-05-13,Virgen,0.3102025091648102,2016-05-13 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_0130,2016-05-14,Virgen,0.3105008900165558,2016-05-14 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_0430,2016-05-14,Virgen,0.3105422258377075,2016-05-14 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_0730,2016-05-14,Virgen,0.31051892042160034,2016-05-14 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_1030,2016-05-14,Virgen,0.31052589416503906,2016-05-14 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_1330,2016-05-14,Virgen,0.3103487193584442,2016-05-14 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_1630,2016-05-14,Virgen,0.30953699350357056,2016-05-14 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_1930,2016-05-14,Virgen,0.30855312943458557,2016-05-14 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160514_2230,2016-05-14,Virgen,0.30820050835609436,2016-05-14 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_0130,2016-05-15,Virgen,0.3084654211997986,2016-05-15 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_0430,2016-05-15,Virgen,0.30850282311439514,2016-05-15 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_0730,2016-05-15,Virgen,0.30841559171676636,2016-05-15 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_1030,2016-05-15,Virgen,0.30853450298309326,2016-05-15 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_1330,2016-05-15,Virgen,0.3079517185688019,2016-05-15 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_1630,2016-05-15,Virgen,0.30716395378112793,2016-05-15 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_1930,2016-05-15,Virgen,0.3062983453273773,2016-05-15 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160515_2230,2016-05-15,Virgen,0.30595383048057556,2016-05-15 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_0130,2016-05-16,Virgen,0.3061096668243408,2016-05-16 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_0430,2016-05-16,Virgen,0.3060282766819,2016-05-16 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_0730,2016-05-16,Virgen,0.30608221888542175,2016-05-16 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_1030,2016-05-16,Virgen,0.3060831129550934,2016-05-16 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_1330,2016-05-16,Virgen,0.30601122975349426,2016-05-16 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_1630,2016-05-16,Virgen,0.3053234815597534,2016-05-16 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_1930,2016-05-16,Virgen,0.30435481667518616,2016-05-16 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160516_2230,2016-05-16,Virgen,0.30392488837242126,2016-05-16 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_0130,2016-05-17,Virgen,0.3039572834968567,2016-05-17 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_0430,2016-05-17,Virgen,0.30399930477142334,2016-05-17 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_0730,2016-05-17,Virgen,0.30402636528015137,2016-05-17 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_1030,2016-05-17,Virgen,0.3040373623371124,2016-05-17 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_1330,2016-05-17,Virgen,0.3054652810096741,2016-05-17 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_1630,2016-05-17,Virgen,0.30465564131736755,2016-05-17 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_1930,2016-05-17,Virgen,0.3036905527114868,2016-05-17 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160517_2230,2016-05-17,Virgen,0.30333101749420166,2016-05-17 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_0130,2016-05-18,Virgen,0.3036101460456848,2016-05-18 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_0430,2016-05-18,Virgen,0.3036343455314636,2016-05-18 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_0730,2016-05-18,Virgen,0.30379095673561096,2016-05-18 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_1030,2016-05-18,Virgen,0.3039282560348511,2016-05-18 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_1330,2016-05-18,Virgen,0.30358633399009705,2016-05-18 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_1630,2016-05-18,Virgen,0.3027585446834564,2016-05-18 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_1930,2016-05-18,Virgen,0.30167123675346375,2016-05-18 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160518_2230,2016-05-18,Virgen,0.3012143671512604,2016-05-18 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_0130,2016-05-19,Virgen,0.3012295961380005,2016-05-19 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_0430,2016-05-19,Virgen,0.30137041211128235,2016-05-19 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_0730,2016-05-19,Virgen,0.30140063166618347,2016-05-19 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_1030,2016-05-19,Virgen,0.30140432715415955,2016-05-19 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_1330,2016-05-19,Virgen,0.30132701992988586,2016-05-19 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_1630,2016-05-19,Virgen,0.3005202114582062,2016-05-19 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_1930,2016-05-19,Virgen,0.2995464503765106,2016-05-19 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160519_2230,2016-05-19,Virgen,0.29909852147102356,2016-05-19 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_0130,2016-05-20,Virgen,0.2991562783718109,2016-05-20 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_0430,2016-05-20,Virgen,0.29922276735305786,2016-05-20 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_0730,2016-05-20,Virgen,0.2993799149990082,2016-05-20 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_1030,2016-05-20,Virgen,0.29951953887939453,2016-05-20 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_1330,2016-05-20,Virgen,0.29994574189186096,2016-05-20 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_1630,2016-05-20,Virgen,0.2991393506526947,2016-05-20 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_1930,2016-05-20,Virgen,0.29819566011428833,2016-05-20 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160520_2230,2016-05-20,Virgen,0.29785993695259094,2016-05-20 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_0130,2016-05-21,Virgen,0.2981455624103546,2016-05-21 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_0430,2016-05-21,Virgen,0.29819411039352417,2016-05-21 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_0730,2016-05-21,Virgen,0.2981988787651062,2016-05-21 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_1030,2016-05-21,Virgen,0.298340767621994,2016-05-21 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_1330,2016-05-21,Virgen,0.29825329780578613,2016-05-21 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_1630,2016-05-21,Virgen,0.2975520193576813,2016-05-21 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_1930,2016-05-21,Virgen,0.29657480120658875,2016-05-21 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160521_2230,2016-05-21,Virgen,0.2962200343608856,2016-05-21 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_0130,2016-05-22,Virgen,0.296257346868515,2016-05-22 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_0430,2016-05-22,Virgen,0.2962856590747833,2016-05-22 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_0730,2016-05-22,Virgen,0.2963230013847351,2016-05-22 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_1030,2016-05-22,Virgen,0.2964670956134796,2016-05-22 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_1330,2016-05-22,Virgen,0.2963387668132782,2016-05-22 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_1630,2016-05-22,Virgen,0.295579195022583,2016-05-22 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_1930,2016-05-22,Virgen,0.2946315407752991,2016-05-22 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160522_2230,2016-05-22,Virgen,0.29418817162513733,2016-05-22 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_0130,2016-05-23,Virgen,0.29495248198509216,2016-05-23 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_0430,2016-05-23,Virgen,0.2949950695037842,2016-05-23 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_0730,2016-05-23,Virgen,0.2950303554534912,2016-05-23 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_1030,2016-05-23,Virgen,0.2950734794139862,2016-05-23 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_1330,2016-05-23,Virgen,0.2946547567844391,2016-05-23 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_1630,2016-05-23,Virgen,0.2938488721847534,2016-05-23 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_1930,2016-05-23,Virgen,0.292910635471344,2016-05-23 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160523_2230,2016-05-23,Virgen,0.29231661558151245,2016-05-23 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_0130,2016-05-24,Virgen,0.2923600971698761,2016-05-24 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_0430,2016-05-24,Virgen,0.29242971539497375,2016-05-24 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_0730,2016-05-24,Virgen,0.2925167977809906,2016-05-24 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_1030,2016-05-24,Virgen,0.2925519347190857,2016-05-24 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_1330,2016-05-24,Virgen,0.29251885414123535,2016-05-24 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_1630,2016-05-24,Virgen,0.29197409749031067,2016-05-24 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_1930,2016-05-24,Virgen,0.2912295162677765,2016-05-24 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160524_2230,2016-05-24,Virgen,0.2908898591995239,2016-05-24 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160525_0130,2016-05-25,Virgen,0.2910591959953308,2016-05-25 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160525_0430,2016-05-25,Virgen,0.2911123037338257,2016-05-25 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160525_0730,2016-05-25,Virgen,0.291300505399704,2016-05-25 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
